track_ids,track_names,artists,first_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,mood
7jhFwwJbpd7ZVJeT2DvrJn,(The Ballad of) Buddy Kid,['Prokop'],Prokop,0.407,0.733,9,-9.15,1,0.0768,0.261,3.57e-05,0.272,0.835,168.852,audio_features,7jhFwwJbpd7ZVJeT2DvrJn,spotify:track:7jhFwwJbpd7ZVJeT2DvrJn,https://api.spotify.com/v1/tracks/7jhFwwJbpd7ZVJeT2DvrJn,https://api.spotify.com/v1/audio-analysis/7jhFwwJbpd7ZVJeT2DvrJn,239067,4,Happy
6l3pBPNbQK70J740rv5hSi,Malibu Sunset,['The Travelers'],The Travelers,0.622,0.787,2,-7.924,1,0.0249,0.0259,0.0224,0.279,0.946,107.726,audio_features,6l3pBPNbQK70J740rv5hSi,spotify:track:6l3pBPNbQK70J740rv5hSi,https://api.spotify.com/v1/tracks/6l3pBPNbQK70J740rv5hSi,https://api.spotify.com/v1/audio-analysis/6l3pBPNbQK70J740rv5hSi,128195,4,Happy
3uftd8akSKkvvja3pD1igZ,Bangkok,['Alaaska'],Alaaska,0.661,0.378,9,-11.741,0,0.0357,0.0517,0.835,0.204,0.633,81.077,audio_features,3uftd8akSKkvvja3pD1igZ,spotify:track:3uftd8akSKkvvja3pD1igZ,https://api.spotify.com/v1/tracks/3uftd8akSKkvvja3pD1igZ,https://api.spotify.com/v1/audio-analysis/3uftd8akSKkvvja3pD1igZ,212173,4,Happy
4aVHunZJs21JvrBHtFiJr4,I think u need some rest,['Bloomer'],Bloomer,0.346,0.91,5,-7.968,1,0.0391,2.36e-05,0.157,0.153,0.756,172.102,audio_features,4aVHunZJs21JvrBHtFiJr4,spotify:track:4aVHunZJs21JvrBHtFiJr4,https://api.spotify.com/v1/tracks/4aVHunZJs21JvrBHtFiJr4,https://api.spotify.com/v1/audio-analysis/4aVHunZJs21JvrBHtFiJr4,189631,4,Happy
5f8QJkqmKJUiOA31G1oNEB,Ainda Está No Ar,['Gabriel Aragão'],Gabriel Aragão,0.62,0.744,5,-5.848,1,0.0295,0.118,0.0,0.0626,0.811,127.953,audio_features,5f8QJkqmKJUiOA31G1oNEB,spotify:track:5f8QJkqmKJUiOA31G1oNEB,https://api.spotify.com/v1/tracks/5f8QJkqmKJUiOA31G1oNEB,https://api.spotify.com/v1/audio-analysis/5f8QJkqmKJUiOA31G1oNEB,197523,4,Happy
7siQxKPvmCuMnXxJ5Hw1ZW,The Way You Talk,['The Red Pears'],The Red Pears,0.471,0.597,10,-8.015,1,0.0315,0.00188,0.472,0.234,0.458,127.058,audio_features,7siQxKPvmCuMnXxJ5Hw1ZW,spotify:track:7siQxKPvmCuMnXxJ5Hw1ZW,https://api.spotify.com/v1/tracks/7siQxKPvmCuMnXxJ5Hw1ZW,https://api.spotify.com/v1/audio-analysis/7siQxKPvmCuMnXxJ5Hw1ZW,198420,4,Happy
2gJ2Joktitd1I4gGTk29wo,Mammoth Surf,['Eric Tessmer'],Eric Tessmer,0.315,0.906,6,-8.771,1,0.0445,0.116,0.894,0.137,0.854,171.888,audio_features,2gJ2Joktitd1I4gGTk29wo,spotify:track:2gJ2Joktitd1I4gGTk29wo,https://api.spotify.com/v1/tracks/2gJ2Joktitd1I4gGTk29wo,https://api.spotify.com/v1/audio-analysis/2gJ2Joktitd1I4gGTk29wo,120477,4,Happy
52gV8gK6iG1QXBbAZmrskz,MOVING ON,['Velvet Trip'],Velvet Trip,0.599,0.78,5,-6.718,1,0.028,0.00193,0.0236,0.114,0.647,122.011,audio_features,52gV8gK6iG1QXBbAZmrskz,spotify:track:52gV8gK6iG1QXBbAZmrskz,https://api.spotify.com/v1/tracks/52gV8gK6iG1QXBbAZmrskz,https://api.spotify.com/v1/audio-analysis/52gV8gK6iG1QXBbAZmrskz,248000,4,Happy
2AhPep6xcLbpqLwo4c0P6q,No Worries,['Unifya'],Unifya,0.742,0.8,0,-5.773,1,0.037,0.00741,1.23e-06,0.254,0.758,95.03,audio_features,2AhPep6xcLbpqLwo4c0P6q,spotify:track:2AhPep6xcLbpqLwo4c0P6q,https://api.spotify.com/v1/tracks/2AhPep6xcLbpqLwo4c0P6q,https://api.spotify.com/v1/audio-analysis/2AhPep6xcLbpqLwo4c0P6q,221155,4,Happy
2N3likJH7vvBvJrUVtqycW,Prefiro Vila Velha,['Maré Tardia'],Maré Tardia,0.4,0.869,4,-7.411,0,0.0391,0.00248,0.00169,0.236,0.861,169.94,audio_features,2N3likJH7vvBvJrUVtqycW,spotify:track:2N3likJH7vvBvJrUVtqycW,https://api.spotify.com/v1/tracks/2N3likJH7vvBvJrUVtqycW,https://api.spotify.com/v1/audio-analysis/2N3likJH7vvBvJrUVtqycW,147892,4,Happy
6898BcNygl1YiW8Fabu5E2,Fever Dream,"['Jimmy Cloud', 'Willy Sinclair']",Jimmy Cloud,0.56,0.641,1,-7.158,0,0.0372,0.00339,0.00598,0.1,0.588,81.465,audio_features,6898BcNygl1YiW8Fabu5E2,spotify:track:6898BcNygl1YiW8Fabu5E2,https://api.spotify.com/v1/tracks/6898BcNygl1YiW8Fabu5E2,https://api.spotify.com/v1/audio-analysis/6898BcNygl1YiW8Fabu5E2,140849,4,Happy
2iYUat1lNIyglCliNZSoqJ,The Serpent (Live Session),['Louis Janus Thomas'],Louis Janus Thomas,0.324,0.745,11,-12.118,0,0.0423,0.0202,0.128,0.0857,0.491,157.764,audio_features,2iYUat1lNIyglCliNZSoqJ,spotify:track:2iYUat1lNIyglCliNZSoqJ,https://api.spotify.com/v1/tracks/2iYUat1lNIyglCliNZSoqJ,https://api.spotify.com/v1/audio-analysis/2iYUat1lNIyglCliNZSoqJ,287829,4,Happy
74SyH0pbKqzVlhOHOM1qNR,Azul,['Los Petardos!'],Los Petardos!,0.398,0.795,2,-7.856,1,0.0485,0.00123,0.000423,0.11,0.155,88.538,audio_features,74SyH0pbKqzVlhOHOM1qNR,spotify:track:74SyH0pbKqzVlhOHOM1qNR,https://api.spotify.com/v1/tracks/74SyH0pbKqzVlhOHOM1qNR,https://api.spotify.com/v1/audio-analysis/74SyH0pbKqzVlhOHOM1qNR,172493,4,Happy
0G3O9ScEhpLKBQuXDGV08S,Big Sky,['Pricey'],Pricey,0.506,0.733,9,-7.425,1,0.0434,0.0134,0.0,0.234,0.548,87.517,audio_features,0G3O9ScEhpLKBQuXDGV08S,spotify:track:0G3O9ScEhpLKBQuXDGV08S,https://api.spotify.com/v1/tracks/0G3O9ScEhpLKBQuXDGV08S,https://api.spotify.com/v1/audio-analysis/0G3O9ScEhpLKBQuXDGV08S,163677,4,Happy
31vk2M79Pww97MfuEtpJ2l,Midnight Man,['Tiger Print'],Tiger Print,0.77,0.508,0,-9.019,0,0.0382,0.227,0.524,0.22,0.84,108.969,audio_features,31vk2M79Pww97MfuEtpJ2l,spotify:track:31vk2M79Pww97MfuEtpJ2l,https://api.spotify.com/v1/tracks/31vk2M79Pww97MfuEtpJ2l,https://api.spotify.com/v1/audio-analysis/31vk2M79Pww97MfuEtpJ2l,159911,4,Happy
0KyMzgnV6wtuiSXNrSwbmF,Bees,['Wholesome'],Wholesome,0.588,0.855,2,-5.166,1,0.0318,0.0231,0.00512,0.348,0.82,135.98,audio_features,0KyMzgnV6wtuiSXNrSwbmF,spotify:track:0KyMzgnV6wtuiSXNrSwbmF,https://api.spotify.com/v1/tracks/0KyMzgnV6wtuiSXNrSwbmF,https://api.spotify.com/v1/audio-analysis/0KyMzgnV6wtuiSXNrSwbmF,213253,4,Happy
2ddMhH1c6ADfxdO1ExxFBW,Sol Tibi Signa Dabit,['Thalasses'],Thalasses,0.454,0.613,10,-10.733,0,0.0342,0.171,0.936,0.11,0.899,180.145,audio_features,2ddMhH1c6ADfxdO1ExxFBW,spotify:track:2ddMhH1c6ADfxdO1ExxFBW,https://api.spotify.com/v1/tracks/2ddMhH1c6ADfxdO1ExxFBW,https://api.spotify.com/v1/audio-analysis/2ddMhH1c6ADfxdO1ExxFBW,156533,4,Happy
78pPqUKcTVZn5OWSEFj3Co,Sir Gawain & The Green Knight - Live at Hohm Studios,['X Ray Cat Trio'],X Ray Cat Trio,0.222,0.912,2,-7.931,1,0.0587,0.000365,0.852,0.138,0.55,171.04,audio_features,78pPqUKcTVZn5OWSEFj3Co,spotify:track:78pPqUKcTVZn5OWSEFj3Co,https://api.spotify.com/v1/tracks/78pPqUKcTVZn5OWSEFj3Co,https://api.spotify.com/v1/audio-analysis/78pPqUKcTVZn5OWSEFj3Co,203558,4,Happy
0ufK29CoMI8H6aWV7BXXbl,Lara,['Blanco Tranco'],Blanco Tranco,0.284,0.894,1,-7.549,0,0.106,1.82e-05,0.129,0.32,0.475,174.803,audio_features,0ufK29CoMI8H6aWV7BXXbl,spotify:track:0ufK29CoMI8H6aWV7BXXbl,https://api.spotify.com/v1/tracks/0ufK29CoMI8H6aWV7BXXbl,https://api.spotify.com/v1/audio-analysis/0ufK29CoMI8H6aWV7BXXbl,185700,4,Happy
2QkPmNXgmCzqbcdoYNOfhi,Sociedad de Fideos Fríos de Japón,['Los Tiros'],Los Tiros,0.355,0.95,2,-6.72,1,0.0439,6.49e-05,0.944,0.101,0.445,96.014,audio_features,2QkPmNXgmCzqbcdoYNOfhi,spotify:track:2QkPmNXgmCzqbcdoYNOfhi,https://api.spotify.com/v1/tracks/2QkPmNXgmCzqbcdoYNOfhi,https://api.spotify.com/v1/audio-analysis/2QkPmNXgmCzqbcdoYNOfhi,174000,4,Happy
32hMObO47FeOlNPfn58XiZ,Stained Glass Curtain,['Conflict at Serenity Pools'],Conflict at Serenity Pools,0.617,0.668,4,-5.254,1,0.0401,0.483,0.0774,0.272,0.499,128.979,audio_features,32hMObO47FeOlNPfn58XiZ,spotify:track:32hMObO47FeOlNPfn58XiZ,https://api.spotify.com/v1/tracks/32hMObO47FeOlNPfn58XiZ,https://api.spotify.com/v1/audio-analysis/32hMObO47FeOlNPfn58XiZ,170788,4,Happy
4pFJoK8BYWUFWYpwWIrAS1,Stay Away,['Pushing Daisies'],Pushing Daisies,0.274,0.987,11,-4.407,0,0.0823,0.0146,0.0,0.351,0.18,182.088,audio_features,4pFJoK8BYWUFWYpwWIrAS1,spotify:track:4pFJoK8BYWUFWYpwWIrAS1,https://api.spotify.com/v1/tracks/4pFJoK8BYWUFWYpwWIrAS1,https://api.spotify.com/v1/audio-analysis/4pFJoK8BYWUFWYpwWIrAS1,109822,4,Happy
0FyZzLlMr9ZU11D2NWmkBP,Car Sales Men,['Media House'],Media House,0.526,0.85,9,-5.323,1,0.0306,0.00732,0.00327,0.33,0.513,134.011,audio_features,0FyZzLlMr9ZU11D2NWmkBP,spotify:track:0FyZzLlMr9ZU11D2NWmkBP,https://api.spotify.com/v1/tracks/0FyZzLlMr9ZU11D2NWmkBP,https://api.spotify.com/v1/audio-analysis/0FyZzLlMr9ZU11D2NWmkBP,239273,4,Happy
5HCF5NaxKCb0CniAsqvzAE,Ceviche,['The Audio Visual Drop Kicks'],The Audio Visual Drop Kicks,0.581,0.847,6,-7.209,0,0.035,0.18,0.115,0.082,0.497,124.914,audio_features,5HCF5NaxKCb0CniAsqvzAE,spotify:track:5HCF5NaxKCb0CniAsqvzAE,https://api.spotify.com/v1/tracks/5HCF5NaxKCb0CniAsqvzAE,https://api.spotify.com/v1/audio-analysis/5HCF5NaxKCb0CniAsqvzAE,245854,4,Happy
0G5tNGns4fGKnMFm3RVY35,Wrong Orange County,['Northern Tides'],Northern Tides,0.452,0.954,2,-2.265,0,0.0362,0.00542,0.851,0.35,0.842,146.035,audio_features,0G5tNGns4fGKnMFm3RVY35,spotify:track:0G5tNGns4fGKnMFm3RVY35,https://api.spotify.com/v1/tracks/0G5tNGns4fGKnMFm3RVY35,https://api.spotify.com/v1/audio-analysis/0G5tNGns4fGKnMFm3RVY35,159658,4,Happy
7lWEi7r4v3XSwfUuDpIPFv,On The Boulevard,['Ruby Cannon'],Ruby Cannon,0.579,0.932,11,-5.122,1,0.0453,0.0138,0.0471,0.099,0.675,133.949,audio_features,7lWEi7r4v3XSwfUuDpIPFv,spotify:track:7lWEi7r4v3XSwfUuDpIPFv,https://api.spotify.com/v1/tracks/7lWEi7r4v3XSwfUuDpIPFv,https://api.spotify.com/v1/audio-analysis/7lWEi7r4v3XSwfUuDpIPFv,180096,4,Happy
6QhMC49OkL4KJVXOleKkjW,Shout It From Aloud,['ZORB'],ZORB,0.589,0.872,4,-6.043,1,0.0308,0.01,0.000362,0.117,0.865,142.019,audio_features,6QhMC49OkL4KJVXOleKkjW,spotify:track:6QhMC49OkL4KJVXOleKkjW,https://api.spotify.com/v1/tracks/6QhMC49OkL4KJVXOleKkjW,https://api.spotify.com/v1/audio-analysis/6QhMC49OkL4KJVXOleKkjW,239179,4,Happy
1s0EhxGMlnR0E47dRmwFZe,Yes,['Room Service'],Room Service,0.538,0.518,9,-8.881,1,0.0291,0.309,0.943,0.0676,0.776,108.047,audio_features,1s0EhxGMlnR0E47dRmwFZe,spotify:track:1s0EhxGMlnR0E47dRmwFZe,https://api.spotify.com/v1/tracks/1s0EhxGMlnR0E47dRmwFZe,https://api.spotify.com/v1/audio-analysis/1s0EhxGMlnR0E47dRmwFZe,220373,4,Happy
0Lma40kLsYvMajHBwiYmll,Confusion,['SURREALISTICMIND'],SURREALISTICMIND,0.217,0.812,11,-4.89,0,0.0503,0.0937,0.00013,0.0948,0.132,85.533,audio_features,0Lma40kLsYvMajHBwiYmll,spotify:track:0Lma40kLsYvMajHBwiYmll,https://api.spotify.com/v1/tracks/0Lma40kLsYvMajHBwiYmll,https://api.spotify.com/v1/audio-analysis/0Lma40kLsYvMajHBwiYmll,235000,4,Happy
1ZvzQq578WQgPyzCQrMaVA,Heat Stroke,['Heat Wave'],Heat Wave,0.696,0.647,9,-8.954,1,0.0377,0.0048,0.492,0.0893,0.597,127.002,audio_features,1ZvzQq578WQgPyzCQrMaVA,spotify:track:1ZvzQq578WQgPyzCQrMaVA,https://api.spotify.com/v1/tracks/1ZvzQq578WQgPyzCQrMaVA,https://api.spotify.com/v1/audio-analysis/1ZvzQq578WQgPyzCQrMaVA,207247,4,Happy
2tkkq1HsyZ7gtkNVgX6dWm,Natasha Lyonne,['Fast Color'],Fast Color,0.436,0.808,1,-6.545,1,0.047,0.156,1.3e-06,0.31,0.649,106.984,audio_features,2tkkq1HsyZ7gtkNVgX6dWm,spotify:track:2tkkq1HsyZ7gtkNVgX6dWm,https://api.spotify.com/v1/tracks/2tkkq1HsyZ7gtkNVgX6dWm,https://api.spotify.com/v1/audio-analysis/2tkkq1HsyZ7gtkNVgX6dWm,150733,4,Happy
1GecdBfUVVohc8wdSaHvtg,Floating By,['Dawson James'],Dawson James,0.463,0.877,1,-6.314,1,0.0359,0.0239,1.86e-05,0.324,0.682,169.988,audio_features,1GecdBfUVVohc8wdSaHvtg,spotify:track:1GecdBfUVVohc8wdSaHvtg,https://api.spotify.com/v1/tracks/1GecdBfUVVohc8wdSaHvtg,https://api.spotify.com/v1/audio-analysis/1GecdBfUVVohc8wdSaHvtg,160704,4,Happy
2Y3y0b07K01haCxhgn5Iy3,Surfin' Detective,['The Meerkats'],The Meerkats,0.375,0.952,5,-6.543,0,0.0587,0.00385,0.563,0.15,0.745,158.169,audio_features,2Y3y0b07K01haCxhgn5Iy3,spotify:track:2Y3y0b07K01haCxhgn5Iy3,https://api.spotify.com/v1/tracks/2Y3y0b07K01haCxhgn5Iy3,https://api.spotify.com/v1/audio-analysis/2Y3y0b07K01haCxhgn5Iy3,296809,4,Happy
3b0fmQkUTH4jYD7IzhbXxl,El Pollo Loco,['Seven Seventy'],Seven Seventy,0.253,0.907,9,-4.513,0,0.0657,0.0439,0.834,0.0903,0.319,157.138,audio_features,3b0fmQkUTH4jYD7IzhbXxl,spotify:track:3b0fmQkUTH4jYD7IzhbXxl,https://api.spotify.com/v1/tracks/3b0fmQkUTH4jYD7IzhbXxl,https://api.spotify.com/v1/audio-analysis/3b0fmQkUTH4jYD7IzhbXxl,212311,4,Happy
4NX5VjHmaaFTMMSXh4LcTd,Carol,['SweetLipp'],SweetLipp,0.718,0.853,0,-8.684,1,0.0351,0.0043,0.000408,0.126,0.809,119.06,audio_features,4NX5VjHmaaFTMMSXh4LcTd,spotify:track:4NX5VjHmaaFTMMSXh4LcTd,https://api.spotify.com/v1/tracks/4NX5VjHmaaFTMMSXh4LcTd,https://api.spotify.com/v1/audio-analysis/4NX5VjHmaaFTMMSXh4LcTd,160375,4,Happy
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,['Sheryl Crow'],Sheryl Crow,0.82,0.528,9,-11.18,1,0.032,0.107,0.0188,0.257,0.926,120.089,audio_features,3ZpQiJ78LKINrW9SQTgbXd,spotify:track:3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/tracks/3ZpQiJ78LKINrW9SQTgbXd,https://api.spotify.com/v1/audio-analysis/3ZpQiJ78LKINrW9SQTgbXd,272107,4,Happy
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),"['Santana', 'The Product G&B']",Santana,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,audio_features,3XKIUb7HzIF1Vu9usunMzc,spotify:track:3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/tracks/3XKIUb7HzIF1Vu9usunMzc,https://api.spotify.com/v1/audio-analysis/3XKIUb7HzIF1Vu9usunMzc,261973,4,Happy
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,['Fleetwood Mac'],Fleetwood Mac,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,audio_features,0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,Happy
0bRXwKfigvpKZUurwqAlEh,Lovely Day,['Bill Withers'],Bill Withers,0.692,0.651,9,-8.267,1,0.0324,0.292,0.00241,0.105,0.706,97.923,audio_features,0bRXwKfigvpKZUurwqAlEh,spotify:track:0bRXwKfigvpKZUurwqAlEh,https://api.spotify.com/v1/tracks/0bRXwKfigvpKZUurwqAlEh,https://api.spotify.com/v1/audio-analysis/0bRXwKfigvpKZUurwqAlEh,254560,4,Happy
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,['OneRepublic'],OneRepublic,0.704,0.797,0,-5.927,1,0.0475,0.0826,0.000745,0.0546,0.825,139.994,audio_features,4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,https://api.spotify.com/v1/audio-analysis/4h9wh7iOZ0GGn8QVp4RAOB,148486,4,Happy
6mghCOaaSvrke0z1EUVUIf,"Hey, Soul Sister",['Train'],Train,0.674,0.89,1,-4.446,0,0.0459,0.203,0.0,0.0819,0.737,97.02,audio_features,6mghCOaaSvrke0z1EUVUIf,spotify:track:6mghCOaaSvrke0z1EUVUIf,https://api.spotify.com/v1/tracks/6mghCOaaSvrke0z1EUVUIf,https://api.spotify.com/v1/audio-analysis/6mghCOaaSvrke0z1EUVUIf,216773,4,Happy
6VnpKLtfNH4Dk09YSGPSyR,It Ain't Over 'Til It's Over,['Lenny Kravitz'],Lenny Kravitz,0.679,0.568,6,-10.74,1,0.0423,0.422,0.00928,0.322,0.93,159.69,audio_features,6VnpKLtfNH4Dk09YSGPSyR,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,https://api.spotify.com/v1/tracks/6VnpKLtfNH4Dk09YSGPSyR,https://api.spotify.com/v1/audio-analysis/6VnpKLtfNH4Dk09YSGPSyR,242640,4,Happy
2eAvDnpXP5W0cVtiI0PUxV,Dandelions,['Ruth B.'],Ruth B.,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,0.454,116.959,audio_features,2eAvDnpXP5W0cVtiI0PUxV,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/tracks/2eAvDnpXP5W0cVtiI0PUxV,https://api.spotify.com/v1/audio-analysis/2eAvDnpXP5W0cVtiI0PUxV,233720,3,Happy
7yq4Qj7cqayVTp3FF9CWbm,Riptide,['Vance Joy'],Vance Joy,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,7yq4Qj7cqayVTp3FF9CWbm,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,204280,4,Happy
0gEyKnHvgkrkBM6fbeHdwK,Linger,['The Cranberries'],The Cranberries,0.439,0.434,7,-14.918,1,0.0265,0.0783,5.18e-05,0.14,0.204,94.843,audio_features,0gEyKnHvgkrkBM6fbeHdwK,spotify:track:0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/tracks/0gEyKnHvgkrkBM6fbeHdwK,https://api.spotify.com/v1/audio-analysis/0gEyKnHvgkrkBM6fbeHdwK,274707,4,Happy
6RtPijgfPKROxEzTHNRiDp,Rude,['MAGIC!'],MAGIC!,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,audio_features,6RtPijgfPKROxEzTHNRiDp,spotify:track:6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/tracks/6RtPijgfPKROxEzTHNRiDp,https://api.spotify.com/v1/audio-analysis/6RtPijgfPKROxEzTHNRiDp,224840,4,Happy
2ixsaeFioXJmMgkkbd4uj1,Budapest,['George Ezra'],George Ezra,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,audio_features,2ixsaeFioXJmMgkkbd4uj1,spotify:track:2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/tracks/2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/audio-analysis/2ixsaeFioXJmMgkkbd4uj1,200733,4,Happy
1t2Hq2WIBcZINOEnK6mdJG,Save Tonight,['Eagle-Eye Cherry'],Eagle-Eye Cherry,0.547,0.693,0,-8.786,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,audio_features,1t2Hq2WIBcZINOEnK6mdJG,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/tracks/1t2Hq2WIBcZINOEnK6mdJG,https://api.spotify.com/v1/audio-analysis/1t2Hq2WIBcZINOEnK6mdJG,239227,4,Happy
754kgU5rWscRTfvlsuEwFp,Kiss Me,['Sixpence None The Richer'],Sixpence None The Richer,0.526,0.749,3,-6.964,1,0.0283,0.023,1.76e-06,0.0692,0.421,99.982,audio_features,754kgU5rWscRTfvlsuEwFp,spotify:track:754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/tracks/754kgU5rWscRTfvlsuEwFp,https://api.spotify.com/v1/audio-analysis/754kgU5rWscRTfvlsuEwFp,208680,4,Happy
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),['Train'],Train,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933,4,Happy
2pX4FpOgwItRVPPUFdRcxA,Smooth (feat. Rob Thomas),"['Santana', 'Rob Thomas']",Santana,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,audio_features,2pX4FpOgwItRVPPUFdRcxA,spotify:track:2pX4FpOgwItRVPPUFdRcxA,https://api.spotify.com/v1/tracks/2pX4FpOgwItRVPPUFdRcxA,https://api.spotify.com/v1/audio-analysis/2pX4FpOgwItRVPPUFdRcxA,294987,4,Happy
2M9ro2krNb7nr7HSprkEgo,Fast Car,['Tracy Chapman'],Tracy Chapman,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,audio_features,2M9ro2krNb7nr7HSprkEgo,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo,296800,4,Happy
1LzNfuep1bnAUR9skqdHCK,Fade Into You,['Mazzy Star'],Mazzy Star,0.417,0.33,9,-13.925,1,0.0275,0.247,0.000689,0.0677,0.175,157.113,audio_features,1LzNfuep1bnAUR9skqdHCK,spotify:track:1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/tracks/1LzNfuep1bnAUR9skqdHCK,https://api.spotify.com/v1/audio-analysis/1LzNfuep1bnAUR9skqdHCK,295600,3,Happy
0fCwTrRNfoNk962ati8n2K,All Your'n,['Tyler Childers'],Tyler Childers,0.585,0.55,11,-7.342,1,0.0255,0.408,3.97e-05,0.115,0.839,78.176,audio_features,0fCwTrRNfoNk962ati8n2K,spotify:track:0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/tracks/0fCwTrRNfoNk962ati8n2K,https://api.spotify.com/v1/audio-analysis/0fCwTrRNfoNk962ati8n2K,218280,4,Happy
0KAiuUOrLTIkzkpfpn9jb9,Drive By,['Train'],Train,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,audio_features,0KAiuUOrLTIkzkpfpn9jb9,spotify:track:0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/tracks/0KAiuUOrLTIkzkpfpn9jb9,https://api.spotify.com/v1/audio-analysis/0KAiuUOrLTIkzkpfpn9jb9,195973,4,Happy
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,['Weezer'],Weezer,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.622,audio_features,2MLHyLy5z5l5YRp7momlgw,spotify:track:2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/tracks/2MLHyLy5z5l5YRp7momlgw,https://api.spotify.com/v1/audio-analysis/2MLHyLy5z5l5YRp7momlgw,200307,4,Happy
3YJJjQPAbDT7mGpX3WtQ9A,Good Days,['SZA'],SZA,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,audio_features,3YJJjQPAbDT7mGpX3WtQ9A,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,279204,4,Happy
2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,['Corinne Bailey Rae'],Corinne Bailey Rae,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,audio_features,2nGFzvICaeEWjIrBrL2RAx,spotify:track:2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/tracks/2nGFzvICaeEWjIrBrL2RAx,https://api.spotify.com/v1/audio-analysis/2nGFzvICaeEWjIrBrL2RAx,215360,4,Happy
