danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.425,0.372,0,-10.92,1,0.03,0.861,0.0148,0.0733,0.292,79.456,audio_features,4ckQIgBy1gVeevf7UAereE,spotify:track:4ckQIgBy1gVeevf7UAereE,https://api.spotify.com/v1/tracks/4ckQIgBy1gVeevf7UAereE,https://api.spotify.com/v1/audio-analysis/4ckQIgBy1gVeevf7UAereE,259280,4
0.553,0.609,1,-6.436,1,0.0469,0.151,0.0,0.112,0.471,73.903,audio_features,7yRJMLG9ja0fBVVEmV6vcT,spotify:track:7yRJMLG9ja0fBVVEmV6vcT,https://api.spotify.com/v1/tracks/7yRJMLG9ja0fBVVEmV6vcT,https://api.spotify.com/v1/audio-analysis/7yRJMLG9ja0fBVVEmV6vcT,214416,4
0.435,0.104,6,-22.39,0,0.0445,0.973,0.33,0.119,0.162,120.484,audio_features,5Qnrgqy1pAm9GyNQOgyVFz,spotify:track:5Qnrgqy1pAm9GyNQOgyVFz,https://api.spotify.com/v1/tracks/5Qnrgqy1pAm9GyNQOgyVFz,https://api.spotify.com/v1/audio-analysis/5Qnrgqy1pAm9GyNQOgyVFz,279316,4
0.351,0.196,2,-14.476,1,0.0362,0.713,0.000255,0.101,0.259,121.575,audio_features,3JfD2CejQKmTsqDHis7c2N,spotify:track:3JfD2CejQKmTsqDHis7c2N,https://api.spotify.com/v1/tracks/3JfD2CejQKmTsqDHis7c2N,https://api.spotify.com/v1/audio-analysis/3JfD2CejQKmTsqDHis7c2N,275662,4
0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,audio_features,4k7x3QKrc3h3U0Viqk0uop,spotify:track:4k7x3QKrc3h3U0Viqk0uop,https://api.spotify.com/v1/tracks/4k7x3QKrc3h3U0Viqk0uop,https://api.spotify.com/v1/audio-analysis/4k7x3QKrc3h3U0Viqk0uop,289560,3
0.438,0.051,8,-22.44,1,0.0373,0.93,0.916,0.113,0.102,102.711,audio_features,1lb0KfG9EyfSBsEifTUtXY,spotify:track:1lb0KfG9EyfSBsEifTUtXY,https://api.spotify.com/v1/tracks/1lb0KfG9EyfSBsEifTUtXY,https://api.spotify.com/v1/audio-analysis/1lb0KfG9EyfSBsEifTUtXY,94750,3
0.322,0.168,4,-14.89,0,0.0315,0.774,0.599,0.118,0.128,95.355,audio_features,6VnKIbHslTmwhEmH36ln4Q,spotify:track:6VnKIbHslTmwhEmH36ln4Q,https://api.spotify.com/v1/tracks/6VnKIbHslTmwhEmH36ln4Q,https://api.spotify.com/v1/audio-analysis/6VnKIbHslTmwhEmH36ln4Q,247267,4
0.479,0.178,2,-9.98,1,0.0382,0.76,0.000168,0.0897,0.21,134.856,audio_features,1Qd2xhbAtS1MP5UW2BUfqj,spotify:track:1Qd2xhbAtS1MP5UW2BUfqj,https://api.spotify.com/v1/tracks/1Qd2xhbAtS1MP5UW2BUfqj,https://api.spotify.com/v1/audio-analysis/1Qd2xhbAtS1MP5UW2BUfqj,280107,4
0.402,0.129,5,-12.454,1,0.0417,0.978,3.27e-05,0.0929,0.16,108.915,audio_features,2NUIlCRqz6OxgGOipYqBCw,spotify:track:2NUIlCRqz6OxgGOipYqBCw,https://api.spotify.com/v1/tracks/2NUIlCRqz6OxgGOipYqBCw,https://api.spotify.com/v1/audio-analysis/2NUIlCRqz6OxgGOipYqBCw,272801,4
0.567,0.434,7,-12.755,0,0.0349,0.86,0.257,0.115,0.254,82.459,audio_features,7gDNQLV9cr8449LFrQbk5J,spotify:track:7gDNQLV9cr8449LFrQbk5J,https://api.spotify.com/v1/tracks/7gDNQLV9cr8449LFrQbk5J,https://api.spotify.com/v1/audio-analysis/7gDNQLV9cr8449LFrQbk5J,272347,4
0.479,0.178,2,-9.98,1,0.0382,0.76,0.000168,0.0897,0.21,134.856,audio_features,0yyQOpUfKMOg1JpFQi2reh,spotify:track:0yyQOpUfKMOg1JpFQi2reh,https://api.spotify.com/v1/tracks/0yyQOpUfKMOg1JpFQi2reh,https://api.spotify.com/v1/audio-analysis/0yyQOpUfKMOg1JpFQi2reh,280107,4
0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,audio_features,7CoMBpPTwQi2wPT0U0Nr9b,spotify:track:7CoMBpPTwQi2wPT0U0Nr9b,https://api.spotify.com/v1/tracks/7CoMBpPTwQi2wPT0U0Nr9b,https://api.spotify.com/v1/audio-analysis/7CoMBpPTwQi2wPT0U0Nr9b,208653,3
0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,audio_features,6Uwi2Qk3H7fM4b4W4ExrAp,spotify:track:6Uwi2Qk3H7fM4b4W4ExrAp,https://api.spotify.com/v1/tracks/6Uwi2Qk3H7fM4b4W4ExrAp,https://api.spotify.com/v1/audio-analysis/6Uwi2Qk3H7fM4b4W4ExrAp,305001,4
0.415,0.217,0,-11.817,1,0.0372,0.899,5.43e-05,0.113,0.218,141.353,audio_features,0nO20EfPxZgFRKkHeCzYOv,spotify:track:0nO20EfPxZgFRKkHeCzYOv,https://api.spotify.com/v1/tracks/0nO20EfPxZgFRKkHeCzYOv,https://api.spotify.com/v1/audio-analysis/0nO20EfPxZgFRKkHeCzYOv,356474,4
0.493,0.556,7,-11.351,1,0.102,0.714,0.0439,0.287,0.409,146.057,audio_features,63msGdgRl82cT88247E2kz,spotify:track:63msGdgRl82cT88247E2kz,https://api.spotify.com/v1/tracks/63msGdgRl82cT88247E2kz,https://api.spotify.com/v1/audio-analysis/63msGdgRl82cT88247E2kz,193973,4
0.384,0.15,7,-12.128,1,0.0353,0.382,7.1e-05,0.104,0.252,135.383,audio_features,43lHewwomOqpJ4ZVwLRfgr,spotify:track:43lHewwomOqpJ4ZVwLRfgr,https://api.spotify.com/v1/tracks/43lHewwomOqpJ4ZVwLRfgr,https://api.spotify.com/v1/audio-analysis/43lHewwomOqpJ4ZVwLRfgr,207880,5
0.417,0.362,9,-11.109,1,0.0409,0.974,0.172,0.631,0.12,174.004,audio_features,5JVlz4JCy3cv8pZB12sKJL,spotify:track:5JVlz4JCy3cv8pZB12sKJL,https://api.spotify.com/v1/tracks/5JVlz4JCy3cv8pZB12sKJL,https://api.spotify.com/v1/audio-analysis/5JVlz4JCy3cv8pZB12sKJL,209081,3
0.303,0.187,2,-16.757,1,0.0356,0.989,0.499,0.102,0.212,132.679,audio_features,0V5cvmTKsYmF5FmGGEAfmS,spotify:track:0V5cvmTKsYmF5FmGGEAfmS,https://api.spotify.com/v1/tracks/0V5cvmTKsYmF5FmGGEAfmS,https://api.spotify.com/v1/audio-analysis/0V5cvmTKsYmF5FmGGEAfmS,160853,4
0.415,0.11,1,-14.901,1,0.0388,0.951,0.00236,0.0962,0.234,81.876,audio_features,1C042FLYy7rP3MfnkOcnha,spotify:track:1C042FLYy7rP3MfnkOcnha,https://api.spotify.com/v1/tracks/1C042FLYy7rP3MfnkOcnha,https://api.spotify.com/v1/audio-analysis/1C042FLYy7rP3MfnkOcnha,240147,4
0.296,0.342,2,-11.879,1,0.0471,0.882,0.000967,0.0748,0.0794,52.001,audio_features,0DwaOWI1kC2s98qLj0LTDd,spotify:track:0DwaOWI1kC2s98qLj0LTDd,https://api.spotify.com/v1/tracks/0DwaOWI1kC2s98qLj0LTDd,https://api.spotify.com/v1/audio-analysis/0DwaOWI1kC2s98qLj0LTDd,187267,4
0.297,0.0401,5,-19.085,1,0.0405,0.965,0.0849,0.0998,0.144,60.945,audio_features,4Iyma8CFiTD2s2PGgOtsF6,spotify:track:4Iyma8CFiTD2s2PGgOtsF6,https://api.spotify.com/v1/tracks/4Iyma8CFiTD2s2PGgOtsF6,https://api.spotify.com/v1/audio-analysis/4Iyma8CFiTD2s2PGgOtsF6,259314,4
0.446,0.295,0,-9.711,1,0.0321,0.829,0.0,0.14,0.197,119.931,audio_features,0oEji7lz6paMOdk97XEK4Z,spotify:track:0oEji7lz6paMOdk97XEK4Z,https://api.spotify.com/v1/tracks/0oEji7lz6paMOdk97XEK4Z,https://api.spotify.com/v1/audio-analysis/0oEji7lz6paMOdk97XEK4Z,213933,3
0.429,0.167,7,-15.725,0,0.0298,0.902,0.522,0.109,0.0913,109.071,audio_features,1GxNPd5r7D1zChEMuMhue0,spotify:track:1GxNPd5r7D1zChEMuMhue0,https://api.spotify.com/v1/tracks/1GxNPd5r7D1zChEMuMhue0,https://api.spotify.com/v1/audio-analysis/1GxNPd5r7D1zChEMuMhue0,268456,4
0.392,0.0823,11,-13.757,0,0.0433,0.848,0.000205,0.108,0.157,85.821,audio_features,171xo7JC4bf7vqFmjF88M8,spotify:track:171xo7JC4bf7vqFmjF88M8,https://api.spotify.com/v1/tracks/171xo7JC4bf7vqFmjF88M8,https://api.spotify.com/v1/audio-analysis/171xo7JC4bf7vqFmjF88M8,224893,4
0.285,0.186,1,-12.729,1,0.0288,0.756,6.71e-05,0.104,0.203,153.85,audio_features,4BFudy2Zbryi9a1KFad66B,spotify:track:4BFudy2Zbryi9a1KFad66B,https://api.spotify.com/v1/tracks/4BFudy2Zbryi9a1KFad66B,https://api.spotify.com/v1/audio-analysis/4BFudy2Zbryi9a1KFad66B,219467,4
0.519,0.291,0,-13.787,1,0.0301,0.693,0.762,0.137,0.315,114.693,audio_features,7ANZJD6wzlHplIIA7AjsUx,spotify:track:7ANZJD6wzlHplIIA7AjsUx,https://api.spotify.com/v1/tracks/7ANZJD6wzlHplIIA7AjsUx,https://api.spotify.com/v1/audio-analysis/7ANZJD6wzlHplIIA7AjsUx,307383,3
0.487,0.238,3,-14.761,1,0.0294,0.918,0.000221,0.0978,0.203,58.292,audio_features,1KhSRq5A95Pj3yseW6uK7P,spotify:track:1KhSRq5A95Pj3yseW6uK7P,https://api.spotify.com/v1/tracks/1KhSRq5A95Pj3yseW6uK7P,https://api.spotify.com/v1/audio-analysis/1KhSRq5A95Pj3yseW6uK7P,335503,4
0.547,0.38,5,-9.521,1,0.0282,0.865,0.152,0.107,0.395,83.579,audio_features,5QUeSXjTMHbq1fW5da2waF,spotify:track:5QUeSXjTMHbq1fW5da2waF,https://api.spotify.com/v1/tracks/5QUeSXjTMHbq1fW5da2waF,https://api.spotify.com/v1/audio-analysis/5QUeSXjTMHbq1fW5da2waF,160926,4
0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,3WMj8moIAXJhHsyLaqIIHI,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
0.645,0.144,11,-13.969,1,0.033,0.896,7.1e-05,0.174,0.333,93.08,audio_features,2PehCKKeDxSVeOnkLuhp5l,spotify:track:2PehCKKeDxSVeOnkLuhp5l,https://api.spotify.com/v1/tracks/2PehCKKeDxSVeOnkLuhp5l,https://api.spotify.com/v1/audio-analysis/2PehCKKeDxSVeOnkLuhp5l,259173,4
0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,audio_features,2L9N0zZnd37dwF0clgxMGI,spotify:track:2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/tracks/2L9N0zZnd37dwF0clgxMGI,https://api.spotify.com/v1/audio-analysis/2L9N0zZnd37dwF0clgxMGI,182888,3
0.305,0.284,4,-8.902,1,0.0403,0.892,0.0,0.226,0.116,206.189,audio_features,5E1duMn3Gz5CtPeEF8Vty2,spotify:track:5E1duMn3Gz5CtPeEF8Vty2,https://api.spotify.com/v1/tracks/5E1duMn3Gz5CtPeEF8Vty2,https://api.spotify.com/v1/audio-analysis/5E1duMn3Gz5CtPeEF8Vty2,242161,4
0.553,0.203,2,-13.643,1,0.0359,0.933,6.56e-06,0.0992,0.316,82.224,audio_features,2cphb6rybh6cHDiTqOI8cd,spotify:track:2cphb6rybh6cHDiTqOI8cd,https://api.spotify.com/v1/tracks/2cphb6rybh6cHDiTqOI8cd,https://api.spotify.com/v1/audio-analysis/2cphb6rybh6cHDiTqOI8cd,179235,4
0.574,0.322,9,-12.41,1,0.0264,0.91,0.519,0.0836,0.178,81.603,audio_features,63QsFC6m0CaTw2gU0iZa7N,spotify:track:63QsFC6m0CaTw2gU0iZa7N,https://api.spotify.com/v1/tracks/63QsFC6m0CaTw2gU0iZa7N,https://api.spotify.com/v1/audio-analysis/63QsFC6m0CaTw2gU0iZa7N,368120,4
0.648,0.352,4,-10.11,1,0.0278,0.692,0.262,0.106,0.173,121.461,audio_features,6VfY0sgS4j4JpFQH8kk4XA,spotify:track:6VfY0sgS4j4JpFQH8kk4XA,https://api.spotify.com/v1/tracks/6VfY0sgS4j4JpFQH8kk4XA,https://api.spotify.com/v1/audio-analysis/6VfY0sgS4j4JpFQH8kk4XA,329893,4
0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,audio_features,3t5OV1asJHmOlf23T08CLv,spotify:track:3t5OV1asJHmOlf23T08CLv,https://api.spotify.com/v1/tracks/3t5OV1asJHmOlf23T08CLv,https://api.spotify.com/v1/audio-analysis/3t5OV1asJHmOlf23T08CLv,183533,4
0.704,0.2,8,-12.217,0,0.035,0.755,0.00186,0.126,0.139,111.947,audio_features,2aFdcjK3Hz1Q9h9bjkJcGI,spotify:track:2aFdcjK3Hz1Q9h9bjkJcGI,https://api.spotify.com/v1/tracks/2aFdcjK3Hz1Q9h9bjkJcGI,https://api.spotify.com/v1/audio-analysis/2aFdcjK3Hz1Q9h9bjkJcGI,252455,4
0.364,0.773,11,-8.214,0,0.044,0.159,0.0855,0.116,0.519,176.11,audio_features,7E9xLaEn82sboW3CLJCO9X,spotify:track:7E9xLaEn82sboW3CLJCO9X,https://api.spotify.com/v1/tracks/7E9xLaEn82sboW3CLJCO9X,https://api.spotify.com/v1/audio-analysis/7E9xLaEn82sboW3CLJCO9X,225155,4
0.339,0.243,1,-12.512,1,0.056,0.869,0.00369,0.107,0.183,154.909,audio_features,46RNrAkGsqWTDrv2ZPOAbx,spotify:track:46RNrAkGsqWTDrv2ZPOAbx,https://api.spotify.com/v1/tracks/46RNrAkGsqWTDrv2ZPOAbx,https://api.spotify.com/v1/audio-analysis/46RNrAkGsqWTDrv2ZPOAbx,277677,3
0.608,0.342,4,-14.166,1,0.0316,0.782,0.243,0.109,0.172,80.109,audio_features,6u1E03WKp0QsOfK5FEzzGr,spotify:track:6u1E03WKp0QsOfK5FEzzGr,https://api.spotify.com/v1/tracks/6u1E03WKp0QsOfK5FEzzGr,https://api.spotify.com/v1/audio-analysis/6u1E03WKp0QsOfK5FEzzGr,203893,4
0.388,0.291,3,-12.952,1,0.0421,0.774,1.93e-05,0.0874,0.51,83.943,audio_features,4PwWESSlTwzvw9B7bmtTLS,spotify:track:4PwWESSlTwzvw9B7bmtTLS,https://api.spotify.com/v1/tracks/4PwWESSlTwzvw9B7bmtTLS,https://api.spotify.com/v1/audio-analysis/4PwWESSlTwzvw9B7bmtTLS,202047,4
0.585,0.233,10,-15.949,1,0.028,0.892,0.000611,0.114,0.481,140.666,audio_features,5UDoMj8EIEXrQ4N0UR0nos,spotify:track:5UDoMj8EIEXrQ4N0UR0nos,https://api.spotify.com/v1/tracks/5UDoMj8EIEXrQ4N0UR0nos,https://api.spotify.com/v1/audio-analysis/5UDoMj8EIEXrQ4N0UR0nos,267133,4
0.461,0.213,1,-10.878,1,0.0272,0.803,1.52e-05,0.107,0.072,92.305,audio_features,1LZGNpNedhf3wSkyDw2v41,spotify:track:1LZGNpNedhf3wSkyDw2v41,https://api.spotify.com/v1/tracks/1LZGNpNedhf3wSkyDw2v41,https://api.spotify.com/v1/audio-analysis/1LZGNpNedhf3wSkyDw2v41,154986,4
0.406,0.318,7,-11.052,1,0.0284,0.79,2.88e-06,0.0754,0.278,145.126,audio_features,2RJnNdu4pb3MypbBroHU0T,spotify:track:2RJnNdu4pb3MypbBroHU0T,https://api.spotify.com/v1/tracks/2RJnNdu4pb3MypbBroHU0T,https://api.spotify.com/v1/audio-analysis/2RJnNdu4pb3MypbBroHU0T,239668,4
0.607,0.43,9,-6.778,1,0.0251,0.105,0.0,0.106,0.289,128.398,audio_features,3EIQofQf9NloNNmvg45MFE,spotify:track:3EIQofQf9NloNNmvg45MFE,https://api.spotify.com/v1/tracks/3EIQofQf9NloNNmvg45MFE,https://api.spotify.com/v1/audio-analysis/3EIQofQf9NloNNmvg45MFE,273173,4
0.571,0.399,4,-11.92,1,0.0364,0.766,0.0146,0.0926,0.612,141.932,audio_features,2R3I5DiDf8bLz2QjrPmUpk,spotify:track:2R3I5DiDf8bLz2QjrPmUpk,https://api.spotify.com/v1/tracks/2R3I5DiDf8bLz2QjrPmUpk,https://api.spotify.com/v1/audio-analysis/2R3I5DiDf8bLz2QjrPmUpk,129464,4
0.443,0.419,7,-7.975,1,0.0321,0.633,0.00183,0.404,0.0719,132.204,audio_features,3MwHZDGwAR8RjZZBriBqmx,spotify:track:3MwHZDGwAR8RjZZBriBqmx,https://api.spotify.com/v1/tracks/3MwHZDGwAR8RjZZBriBqmx,https://api.spotify.com/v1/audio-analysis/3MwHZDGwAR8RjZZBriBqmx,256520,4
0.521,0.22,9,-10.202,1,0.0314,0.647,0.00814,0.179,0.135,104.03,audio_features,7d0XkI4iJ32nxeFAHFXbLQ,spotify:track:7d0XkI4iJ32nxeFAHFXbLQ,https://api.spotify.com/v1/tracks/7d0XkI4iJ32nxeFAHFXbLQ,https://api.spotify.com/v1/audio-analysis/7d0XkI4iJ32nxeFAHFXbLQ,210507,4
0.593,0.263,4,-14.029,0,0.0567,0.844,5.36e-06,0.127,0.109,76.379,audio_features,2cbic3TiUENlJX91y67ARR,spotify:track:2cbic3TiUENlJX91y67ARR,https://api.spotify.com/v1/tracks/2cbic3TiUENlJX91y67ARR,https://api.spotify.com/v1/audio-analysis/2cbic3TiUENlJX91y67ARR,238520,4
0.393,0.104,0,-12.154,1,0.0339,0.908,0.0,0.389,0.214,117.851,audio_features,2HbDLvUR0SA1o9BDMAqqNM,spotify:track:2HbDLvUR0SA1o9BDMAqqNM,https://api.spotify.com/v1/tracks/2HbDLvUR0SA1o9BDMAqqNM,https://api.spotify.com/v1/audio-analysis/2HbDLvUR0SA1o9BDMAqqNM,215690,3
0.559,0.384,11,-11.29,0,0.0564,0.799,0.00223,0.114,0.239,138.786,audio_features,3J2YEcRHVwnvaGNfFuKA7T,spotify:track:3J2YEcRHVwnvaGNfFuKA7T,https://api.spotify.com/v1/tracks/3J2YEcRHVwnvaGNfFuKA7T,https://api.spotify.com/v1/audio-analysis/3J2YEcRHVwnvaGNfFuKA7T,252152,4
0.425,0.277,8,-17.391,1,0.0335,0.936,0.278,0.0991,0.039,89.629,audio_features,1OlYy9FWeaXAQHwU6CBKpk,spotify:track:1OlYy9FWeaXAQHwU6CBKpk,https://api.spotify.com/v1/tracks/1OlYy9FWeaXAQHwU6CBKpk,https://api.spotify.com/v1/audio-analysis/1OlYy9FWeaXAQHwU6CBKpk,229333,4
0.563,0.267,1,-14.552,1,0.0287,0.889,0.0,0.152,0.134,75.1,audio_features,0Nqpwh40TX2a1rsq1u3auY,spotify:track:0Nqpwh40TX2a1rsq1u3auY,https://api.spotify.com/v1/tracks/0Nqpwh40TX2a1rsq1u3auY,https://api.spotify.com/v1/audio-analysis/0Nqpwh40TX2a1rsq1u3auY,249549,4
0.427,0.407,2,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,audio_features,1HYnjKqSSHh1tdl2Hi57zH,spotify:track:1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/tracks/1HYnjKqSSHh1tdl2Hi57zH,https://api.spotify.com/v1/audio-analysis/1HYnjKqSSHh1tdl2Hi57zH,266467,4
0.589,0.177,3,-14.891,1,0.0325,0.977,0.714,0.0958,0.311,88.409,audio_features,5YqpHuXpFjDVZ7tY1ClFll,spotify:track:5YqpHuXpFjDVZ7tY1ClFll,https://api.spotify.com/v1/tracks/5YqpHuXpFjDVZ7tY1ClFll,https://api.spotify.com/v1/audio-analysis/5YqpHuXpFjDVZ7tY1ClFll,161680,4
0.436,0.29,2,-14.473,1,0.0339,0.929,0.00415,0.0811,0.351,76.821,audio_features,1rojV17gbXb0yEJSF7MExp,spotify:track:1rojV17gbXb0yEJSF7MExp,https://api.spotify.com/v1/tracks/1rojV17gbXb0yEJSF7MExp,https://api.spotify.com/v1/audio-analysis/1rojV17gbXb0yEJSF7MExp,215632,4
0.539,0.319,8,-14.928,1,0.0283,0.845,3.6e-05,0.112,0.563,148.103,audio_features,28Obqqr7EtnSNul1TJiQcX,spotify:track:28Obqqr7EtnSNul1TJiQcX,https://api.spotify.com/v1/tracks/28Obqqr7EtnSNul1TJiQcX,https://api.spotify.com/v1/audio-analysis/28Obqqr7EtnSNul1TJiQcX,164667,4
0.521,0.139,9,-14.164,0,0.0369,0.817,5.65e-06,0.105,0.498,122.994,audio_features,5hDrVjYuVbJ00KfzbrwtXa,spotify:track:5hDrVjYuVbJ00KfzbrwtXa,https://api.spotify.com/v1/tracks/5hDrVjYuVbJ00KfzbrwtXa,https://api.spotify.com/v1/audio-analysis/5hDrVjYuVbJ00KfzbrwtXa,219787,4
0.422,0.475,11,-5.949,1,0.0369,0.455,0.0,0.144,0.289,167.647,audio_features,0E0aHF7AnmeMNIAb7GJSQa,spotify:track:0E0aHF7AnmeMNIAb7GJSQa,https://api.spotify.com/v1/tracks/0E0aHF7AnmeMNIAb7GJSQa,https://api.spotify.com/v1/audio-analysis/0E0aHF7AnmeMNIAb7GJSQa,231693,4
0.508,0.296,3,-10.513,1,0.0755,0.897,5e-05,0.11,0.134,82.532,audio_features,5jfhLCSIFUO4ndzNRh4w4G,spotify:track:5jfhLCSIFUO4ndzNRh4w4G,https://api.spotify.com/v1/tracks/5jfhLCSIFUO4ndzNRh4w4G,https://api.spotify.com/v1/audio-analysis/5jfhLCSIFUO4ndzNRh4w4G,268856,4
0.521,0.492,3,-9.127,1,0.0297,0.689,0.619,0.118,0.301,77.585,audio_features,2tRxHjEkdgGMv9kZbOyqOH,spotify:track:2tRxHjEkdgGMv9kZbOyqOH,https://api.spotify.com/v1/tracks/2tRxHjEkdgGMv9kZbOyqOH,https://api.spotify.com/v1/audio-analysis/2tRxHjEkdgGMv9kZbOyqOH,235747,4
0.605,0.361,7,-11.787,1,0.0303,0.787,0.069,0.339,0.398,124.089,audio_features,3u4pq1k2CliqRp0iI5JHI4,spotify:track:3u4pq1k2CliqRp0iI5JHI4,https://api.spotify.com/v1/tracks/3u4pq1k2CliqRp0iI5JHI4,https://api.spotify.com/v1/audio-analysis/3u4pq1k2CliqRp0iI5JHI4,151467,4
0.446,0.0992,5,-14.653,1,0.0404,0.928,3.79e-06,0.104,0.0609,112.094,audio_features,2l6aKj7mOu8MyYX4yFtlZ8,spotify:track:2l6aKj7mOu8MyYX4yFtlZ8,https://api.spotify.com/v1/tracks/2l6aKj7mOu8MyYX4yFtlZ8,https://api.spotify.com/v1/audio-analysis/2l6aKj7mOu8MyYX4yFtlZ8,328667,5
0.656,0.142,3,-12.77,1,0.0321,0.803,0.000937,0.133,0.0868,123.835,audio_features,6XC6PpAm5hhDoJWZwc8log,spotify:track:6XC6PpAm5hhDoJWZwc8log,https://api.spotify.com/v1/tracks/6XC6PpAm5hhDoJWZwc8log,https://api.spotify.com/v1/audio-analysis/6XC6PpAm5hhDoJWZwc8log,229800,4
0.662,0.378,9,-10.908,1,0.0361,0.475,6.84e-06,0.121,0.207,120.133,audio_features,07UFnnK3uPIuKv5Rs9TmXl,spotify:track:07UFnnK3uPIuKv5Rs9TmXl,https://api.spotify.com/v1/tracks/07UFnnK3uPIuKv5Rs9TmXl,https://api.spotify.com/v1/audio-analysis/07UFnnK3uPIuKv5Rs9TmXl,297103,4
0.365,0.07,2,-17.095,1,0.0838,0.959,0.000977,0.111,0.443,174.053,audio_features,4zXuYQNDmw3dlauyc8q3Kd,spotify:track:4zXuYQNDmw3dlauyc8q3Kd,https://api.spotify.com/v1/tracks/4zXuYQNDmw3dlauyc8q3Kd,https://api.spotify.com/v1/audio-analysis/4zXuYQNDmw3dlauyc8q3Kd,99621,3
0.668,0.156,9,-14.781,1,0.0311,0.886,0.0,0.208,0.445,133.977,audio_features,33IZBhRtyMDZoa5SUNs3F7,spotify:track:33IZBhRtyMDZoa5SUNs3F7,https://api.spotify.com/v1/tracks/33IZBhRtyMDZoa5SUNs3F7,https://api.spotify.com/v1/audio-analysis/33IZBhRtyMDZoa5SUNs3F7,233855,4
0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,audio_features,4pvb0WLRcMtbPGmtejJJ6y,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/tracks/4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/audio-analysis/4pvb0WLRcMtbPGmtejJJ6y,285634,4
0.449,0.125,10,-13.221,0,0.0336,0.837,1.08e-05,0.107,0.219,127.699,audio_features,2zWAa5XkVa1yg756YauQHF,spotify:track:2zWAa5XkVa1yg756YauQHF,https://api.spotify.com/v1/tracks/2zWAa5XkVa1yg756YauQHF,https://api.spotify.com/v1/audio-analysis/2zWAa5XkVa1yg756YauQHF,338640,4
0.686,0.172,8,-14.979,1,0.0409,0.909,0.00154,0.286,0.563,133.899,audio_features,1u1YU1LE0FWHFOHpR2iXua,spotify:track:1u1YU1LE0FWHFOHpR2iXua,https://api.spotify.com/v1/tracks/1u1YU1LE0FWHFOHpR2iXua,https://api.spotify.com/v1/audio-analysis/1u1YU1LE0FWHFOHpR2iXua,353947,4
0.243,0.313,3,-12.069,1,0.0285,0.115,0.237,0.593,0.22,92.975,audio_features,7H8fBamGUheu0DSpp3pj03,spotify:track:7H8fBamGUheu0DSpp3pj03,https://api.spotify.com/v1/tracks/7H8fBamGUheu0DSpp3pj03,https://api.spotify.com/v1/audio-analysis/7H8fBamGUheu0DSpp3pj03,258973,3
0.364,0.308,4,-13.052,1,0.0402,0.895,0.0023,0.123,0.387,73.328,audio_features,6uHvbKL0Yi37AuvNRmUfMw,spotify:track:6uHvbKL0Yi37AuvNRmUfMw,https://api.spotify.com/v1/tracks/6uHvbKL0Yi37AuvNRmUfMw,https://api.spotify.com/v1/audio-analysis/6uHvbKL0Yi37AuvNRmUfMw,191773,4
0.474,0.193,9,-10.76,1,0.0315,0.671,1.93e-05,0.0999,0.15,143.928,audio_features,0EWHn0McVO8Ewbkqvh53AD,spotify:track:0EWHn0McVO8Ewbkqvh53AD,https://api.spotify.com/v1/tracks/0EWHn0McVO8Ewbkqvh53AD,https://api.spotify.com/v1/audio-analysis/0EWHn0McVO8Ewbkqvh53AD,279041,4
0.717,0.433,1,-9.774,1,0.0318,0.375,0.000146,0.125,0.253,126.063,audio_features,6pPfKmVvvu1ztJxqvpQ4Vm,spotify:track:6pPfKmVvvu1ztJxqvpQ4Vm,https://api.spotify.com/v1/tracks/6pPfKmVvvu1ztJxqvpQ4Vm,https://api.spotify.com/v1/audio-analysis/6pPfKmVvvu1ztJxqvpQ4Vm,204035,4
0.588,0.412,2,-10.669,1,0.0613,0.152,0.0,0.134,0.302,133.815,audio_features,2A1FGotEDhN5UjBiLsUwnk,spotify:track:2A1FGotEDhN5UjBiLsUwnk,https://api.spotify.com/v1/tracks/2A1FGotEDhN5UjBiLsUwnk,https://api.spotify.com/v1/audio-analysis/2A1FGotEDhN5UjBiLsUwnk,155660,4
